resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,group_name_tileid,group_name_name_content,group_name_name_type,group_name_name_language,group_name_transactionid
d48e5140-ab71-4499-81f5-c9cffbbac9ca,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,cdb59307-54d2-46fa-bbe1-4e47a4c24c00,"{""en"": {""value"": ""Minox"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
b0de53af-064b-418f-b1d3-9dcd891a2cf3,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,7f0e6ff2-b35d-46ac-9da8-ec9be31a4c61,"{""en"": {""value"": ""Grumbacher"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
e9b1e400-91d9-4d50-b048-7824e58a7fbd,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,dd4ffb3a-2dfd-481e-95bf-7500e4997537,"{""en"": {""value"": ""National Gallery of Art (Washington, DC)"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
69444287-b353-4b19-bbb1-616604314fa7,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,d51866a2-0976-495c-a3ff-51689922b108,"{""en"": {""value"": ""Kodak Co."", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
bbf837fd-3d4b-4fc6-aefe-d5b7a4ab4ae4,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,d09b3c8a-55e6-4af2-a0ef-cea3e78a6abb,"{""en"": {""value"": ""Farmers Market"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
51331456-2547-4394-9489-fc26afe6adbf,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,f93bd6d5-d6cb-4ebd-84a9-0c29bf8d494c,"{""en"": {""value"": ""U.S. National Park Service, Colorado"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
c034b8ad-e12b-4035-aec1-9df4a1882fbb,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,44696f5e-a41d-4d42-ad4d-3b7dece7752a,"{""en"": {""value"": ""Laboratory Chemicals, Frank W. Joel / Bishop''s Stortford / Harts, England"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
eaad3ab4-0fec-4029-a4ed-80b515613ead,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,b5c097a1-8cab-4ea5-a4d5-e94043e3c23e,"{""en"": {""value"": ""Alfa Aesar"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
ebea3f4e-452b-4cf8-ad66-1107aea9dc3e,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,4c664dc1-2ac3-496b-94ee-b33470956ca4,"{""en"": {""value"": ""Utrecht Manufacturing Corp."", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
26cfd2f8-39bc-43d5-a6d8-2140b9b6ce1b,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,4ce6f7bb-f4ac-4290-a383-cdc6d88bb77a,"{""en"": {""value"": ""Theodoros Daris & Co."", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
2af39ddf-db58-4ae5-b9a0-abb390bf48da,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,137b552a-842e-4e69-a072-2667a2a4e4a8,"{""en"": {""value"": ""Australian Museum (Materials Conservation)"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
055c52b5-51c2-47b6-b456-bf1156a683be,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,938dfd85-b92d-422c-8c06-371d876d16e7,"{""en"": {""value"": ""GPS Agencies Ltd"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
aa2d5d1a-fc4e-4bff-b8d6-b1e9b9261a21,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,b9f34b40-c4ad-44b6-8168-0820f6cbaaa3,"{""en"": {""value"": ""GCI Gardens"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
4e04d4a5-679d-433a-9617-6a9881d857bc,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,ef22118e-04f2-4196-b42c-4151de07f902,"{""en"": {""value"": ""Schmincke / Kremer"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
80881f25-ebf4-4be6-a79b-321583d1ca57,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,297d8688-bfe8-449a-b417-aad3234f5b60,"{""en"": {""value"": ""Cachet"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
ab210f06-5d3d-4e21-a18d-a2e96bd93391,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,7c57ed30-749e-48dd-802c-eb701208cb54,"{""en"": {""value"": ""J. Komsky"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
f0a43b47-26d3-4418-a88b-5391dad51b04,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,2b32171d-9705-4fee-9012-096fa41d8ba3,"{""en"": {""value"": ""3M"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
801772c9-50b9-4090-b2b3-63c84d75135c,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,449a1eb0-03db-4a22-af2a-bb287340b2df,"{""en"": {""value"": ""Ashley's Art"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
3b20f22f-e70a-4420-9588-bbe2a460c70d,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,3d68d7ec-1c5e-4e6d-a13d-51c7635c1dab,"{""en"": {""value"": ""Omega"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
673a45e7-4ed4-4f0d-bde3-c71b079e3ca6,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,bf19139a-251f-4447-b5e3-13937afa71bb,"{""en"": {""value"": ""Sté des Produits Chimiques"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
afe4be8a-622f-4fe9-bb85-9bf5c90dd8be,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,01c297aa-d35b-4ed9-a3e5-d03385ffcacc,"{""en"": {""value"": ""Picreator Renaissance Products"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
d8916a37-dd7d-4daa-b69f-9a7d963f41b6,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,976f3eb6-e974-4d35-ab44-72511c11f7a4,"{""en"": {""value"": ""Ruth Norton"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
e997bf13-5da2-401a-b5f1-61a3591556df,36956e50-d770-11ef-8f5d-0275dc2ded29,166c7b56-b36e-4cfa-9dc0-7d232f147d69,1,ae797286-1d55-4d4e-a6ee-1af5b6f46181,28f7104a-9e67-4453-a75d-0ba42aa41e03,"{""en"": {""value"": ""Schachinger"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300404670"", ""labels"": [{""id"": ""fd678ab3-39ae-44c8-b4dd-3dd3f94969be"", ""value"": ""preferred terms"", ""language_id"": ""en"", ""list_item_id"": ""5f400d39-3b6b-4b8a-939b-4e49787c7444"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""80028d07-9c98-48cf-84db-f77bc01c8bbc""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",ae797286-1d55-4d4e-a6ee-1af5b6f46181
