resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,tileid,nfpa_safety_classifcation_type,nfpa_safety_classification_classification,related_objs
714eb0f8-a63e-468b-b71b-3e2c80ccbf2a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,66bf4a1f-c5b2-4514-b0e4-0c070605ff14,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""labels"": [{""id"": ""9deaccf1-f2e9-4572-aed1-765e36ca1dd6"", ""value"": ""NFPA Special - OX"", ""language_id"": ""en"", ""list_item_id"": ""b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f354ee75-2d87-436d-94cb-4d4397989a7b"", ""labels"": [{""id"": ""f6cbc778-14d1-48b3-895a-33d1f320a9e5"", ""value"": ""NFPA Instability - 2"", ""language_id"": ""en"", ""list_item_id"": ""f354ee75-2d87-436d-94cb-4d4397989a7b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d166b841-073d-432b-8730-994f78a1e4d6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
b9ae0f9e-aef7-477c-bb95-a2c5c7c17598,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,067028e7-48d2-4429-be3b-80fdf95e84eb,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""labels"": [{""id"": ""9deaccf1-f2e9-4572-aed1-765e36ca1dd6"", ""value"": ""NFPA Special - OX"", ""language_id"": ""en"", ""list_item_id"": ""b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f354ee75-2d87-436d-94cb-4d4397989a7b"", ""labels"": [{""id"": ""f6cbc778-14d1-48b3-895a-33d1f320a9e5"", ""value"": ""NFPA Instability - 2"", ""language_id"": ""en"", ""list_item_id"": ""f354ee75-2d87-436d-94cb-4d4397989a7b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""50c96f06-6321-4be3-9b54-c87ec1d1bc17"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
a853d556-b960-49ca-a2b2-5c4609f255fc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,691d701d-b973-4a86-8aee-1916912573c7,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""labels"": [{""id"": ""9deaccf1-f2e9-4572-aed1-765e36ca1dd6"", ""value"": ""NFPA Special - OX"", ""language_id"": ""en"", ""list_item_id"": ""b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f354ee75-2d87-436d-94cb-4d4397989a7b"", ""labels"": [{""id"": ""f6cbc778-14d1-48b3-895a-33d1f320a9e5"", ""value"": ""NFPA Instability - 2"", ""language_id"": ""en"", ""list_item_id"": ""f354ee75-2d87-436d-94cb-4d4397989a7b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2499c2cd-b17d-4904-a972-27b8263fda09"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
bd6e7dbf-ca4a-47ee-881b-f737bc810373,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,c0bcc6cd-f8a0-49bb-ab05-f52725b0a572,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""labels"": [{""id"": ""9deaccf1-f2e9-4572-aed1-765e36ca1dd6"", ""value"": ""NFPA Special - OX"", ""language_id"": ""en"", ""list_item_id"": ""b7a2bca4-dd41-424b-a6e2-630dd21dbec9"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f354ee75-2d87-436d-94cb-4d4397989a7b"", ""labels"": [{""id"": ""f6cbc778-14d1-48b3-895a-33d1f320a9e5"", ""value"": ""NFPA Instability - 2"", ""language_id"": ""en"", ""list_item_id"": ""f354ee75-2d87-436d-94cb-4d4397989a7b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""39dee6de-4416-42f4-ba6a-ff96132eca45"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
615b3c7e-341d-4082-9bfb-12df4803e240,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,ede08e58-9005-45e8-8fc4-e7034c86399e,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/5888cb43-4233-4406-bf3d-329892321953"", ""labels"": [{""id"": ""7efb4e8a-32f1-44e8-bf66-a24193975fd5"", ""value"": ""NFPA Instability - 0 "", ""language_id"": ""en"", ""list_item_id"": ""5888cb43-4233-4406-bf3d-329892321953"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""eeb9428b-ae1a-41ed-92cb-b18a26360495"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
c8e35263-d6ab-4f33-b946-3162bec0c2e0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,9c1ba26e-6e92-436e-ae73-bdcfa2c097d6,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f21137ce-8d80-4dfc-88fa-9f37a7c76164"", ""labels"": [{""id"": ""7e998b65-91de-49e0-93d2-35f2ca38b5a5"", ""value"": ""NFPA Instability - 1"", ""language_id"": ""en"", ""list_item_id"": ""f21137ce-8d80-4dfc-88fa-9f37a7c76164"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""50658a67-0bb7-4de9-bef3-ad0d4c39cc64"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
32010470-2f6f-4b26-8344-69990a86e70a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,c6873c3d-3f78-41dc-9d3c-0f9c8b347fb0,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/5888cb43-4233-4406-bf3d-329892321953"", ""labels"": [{""id"": ""7efb4e8a-32f1-44e8-bf66-a24193975fd5"", ""value"": ""NFPA Instability - 0 "", ""language_id"": ""en"", ""list_item_id"": ""5888cb43-4233-4406-bf3d-329892321953"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e1ccfe43-cdb9-4d4b-aba8-f55babce9a4e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
7bd4ec43-a2ed-4185-9c90-4c0ab24b836f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,c06e6ce6-4717-4e8d-be5b-962902205b57,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/5888cb43-4233-4406-bf3d-329892321953"", ""labels"": [{""id"": ""7efb4e8a-32f1-44e8-bf66-a24193975fd5"", ""value"": ""NFPA Instability - 0 "", ""language_id"": ""en"", ""list_item_id"": ""5888cb43-4233-4406-bf3d-329892321953"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""324f94d7-4928-4e7b-be29-615cd6ab0eb8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
306860b5-2f7a-4652-849e-177a4b75894c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,c1c999f8-7aae-40a8-b738-e9eb06489ba5,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/5888cb43-4233-4406-bf3d-329892321953"", ""labels"": [{""id"": ""7efb4e8a-32f1-44e8-bf66-a24193975fd5"", ""value"": ""NFPA Instability - 0 "", ""language_id"": ""en"", ""list_item_id"": ""5888cb43-4233-4406-bf3d-329892321953"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""aba4adfa-b176-4757-bdc6-2bdf86285399"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
f7d4e3e2-b1e2-4ccd-888b-58db0047faac,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,adbc6b59-2008-4efd-a291-cbda8cd90cff,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""labels"": [{""id"": ""a4fe03e8-e53b-435e-9333-f00d0e6c743a"", ""value"": ""NFPA Flammability - 0"", ""language_id"": ""en"", ""list_item_id"": ""6b87a748-0d38-4100-933b-c3a6feb7aa0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f21137ce-8d80-4dfc-88fa-9f37a7c76164"", ""labels"": [{""id"": ""7e998b65-91de-49e0-93d2-35f2ca38b5a5"", ""value"": ""NFPA Instability - 1"", ""language_id"": ""en"", ""list_item_id"": ""f21137ce-8d80-4dfc-88fa-9f37a7c76164"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""bb207ffa-5335-4a25-a819-a0fac19a8d12"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
