resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,chem_tileid,chem_chemical_material,chem_transactionid,attrib_type_tileid,attrib_type_attribute_type,attrib_type_transactionid,chem_chemical_material_name_content,chem_chemical_material_name_type_,chem_id_tileid,chem_id_chemical_material_identifier_content,chem_id_chemical_material_identifier_type,chem_id_transactionid,chem_form_tileid,chem_form_chemical_material_name_content,chem_form_chemical_material_name_type_,chem_form_transactionid
00068a07-2de1-4494-b82a-be757e5272dc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,3b39cd22-0051-4a05-8645-0368cf7e4626,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,40354bf5-802f-45be-97ff-22b29b0e0d3b,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
00077780-1e3e-4146-b26c-c4fb71b104f9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,3d9c2f0c-fa5e-4424-ac13-2dc57860e2ec,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""labels"": [{""id"": ""3f677e18-bd2e-41e5-8c4d-e9863d955b7a"", ""value"": ""pigment"", ""language_id"": ""en"", ""list_item_id"": ""299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,ferric oxide + calcium sulfate,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",76b8567a-fedc-484b-a347-7a7a635c6f14,"{""en"": {""value"": ""(No CAS No. Provided)"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,c11dbc68-8306-4478-8a08-dc5eae271635,Fe2O3 + CaSO4,"[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""labels"": [{""id"": ""7d8bc965-76c3-4b48-a25c-27a9422348e6"", ""value"": ""Chemical Formula"", ""language_id"": ""en"", ""list_item_id"": ""3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""c6b8b496-ff23-49e4-a001-464c1934eb47""}]",5dc77295-e547-4a1a-897f-9f560454fc65
00082c13-ef23-46f2-944b-c237784204d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,a8040e30-2e7b-47d6-b570-2ec1ef38e5a3,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,2965e0c7-4b35-450f-8d79-5b1fde307daa,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
000ff811-8e63-4226-ac6a-250fa796a206,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,a3c320e5-276d-4160-9159-1d6816e60346,"[{""uri"": ""http://vocab.getty.edu/aat/300246925"", ""labels"": [{""id"": ""29f74936-bd91-4b0b-8e41-1f25c7e68256"", ""value"": ""prepared mixture"", ""language_id"": ""en"", ""list_item_id"": ""431d9904-89b1-33e6-a953-0781ed4d2415"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0010ff52-4ca5-45e1-b144-815fa8054bcd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,e1f69576-ba88-42a0-9568-eb210b679c7b,"[{""uri"": ""http://vocab.getty.edu/aat/300070114"", ""labels"": [{""id"": ""d357ef62-e65e-48a5-94e0-396495afab95"", ""value"": ""paint, gouache"", ""language_id"": ""en"", ""list_item_id"": ""1a3258bc-2083-41b0-aff6-705ba1b2fe03"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0023af95-edcd-4481-a404-14f4ec704a7b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,bc5831dd-446a-4d17-b862-802fef2b3d6b,"[{""uri"": ""http://vocab.getty.edu/aat/300246925"", ""labels"": [{""id"": ""29f74936-bd91-4b0b-8e41-1f25c7e68256"", ""value"": ""prepared mixture"", ""language_id"": ""en"", ""list_item_id"": ""431d9904-89b1-33e6-a953-0781ed4d2415"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0024880b-dd10-4d64-806c-b89a07c43a93,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,0d940e87-ddc7-45d7-881a-fec2e287b7f9,"[{""uri"": ""http://vocab.getty.edu/aat/300010797"", ""labels"": [{""id"": ""b2af2d51-bd24-4d67-82e6-f38370f4d6a7"", ""value"": ""glass"", ""language_id"": ""en"", ""list_item_id"": ""e04f3be0-f4e4-49c6-9330-00e4401d7c0e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0037571d-028b-4fce-9d5c-dcd345aef5ac,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,92f72ace-7b56-4a66-a2ab-7dc15f11a7cf,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,b5a1b71f-6877-4967-b9be-a72bdf48f226,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
003d14d2-2276-4997-936e-f8cf863ff75b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,ff03becf-d610-4c02-b241-76bb56129e1f,"[{""uri"": ""http://vocab.getty.edu/aat/300014254"", ""labels"": [{""id"": ""5dd0c119-b63a-4547-800a-f1d808b36ee2"", ""value"": ""oil"", ""language_id"": ""en"", ""list_item_id"": ""1d92acb7-bb8a-3d0b-9822-4b87a6a83a11"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,f3686b25-9370-4eae-a8c1-9be5e21ab28e,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,"mostly glycerides of linoleic, oleic, palmetic and stearic acids","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",fd947b68-5227-4e77-82f9-0136f58c4f20,"{""en"": {""value"": ""8008-74-0"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,
003fd275-b4f8-4e2a-a848-6d28d09f76d8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,42cf7f05-0d80-4231-9c19-97c0e67755cd,"[{""uri"": ""http://vocab.getty.edu/aat/300012866"", ""labels"": [{""id"": ""4af6cc6c-39c4-4ec4-a3cf-ddc368e36287"", ""value"": ""gum"", ""language_id"": ""en"", ""list_item_id"": ""f4927284-ce3d-3951-8b9a-9f64afa6ff7d"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,d7d57914-fd8e-444d-ba77-3d242e536a05,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
004432c6-dbd2-489c-b5e5-f5e436225953,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,bf8c46d9-4085-40a1-8ce0-6b9b23652f2b,"[{""uri"": ""http://vocab.getty.edu/aat/300015045"", ""labels"": [{""id"": ""a81c644d-7b96-4db2-9b70-fbce6bbc9791"", ""value"": ""paint, watercolor"", ""language_id"": ""en-US"", ""list_item_id"": ""1914c881-21d4-4de3-8637-301b2178ebec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
00467114-40bf-4e17-bbb5-248bfc0497fc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,023d580d-850e-4b74-8f3e-c8f7a2c07884,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,d3a6d348-789b-4b14-9607-fb7a09f02513,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
00484b28-b1db-4349-825e-93f3eacb49d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,6c19b0cb-b5b3-45f0-a0dc-a866d755c0fa,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,4f77e10b-b93b-4b8f-aeda-a2960a5fd0f2,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,(No chemical name provided),"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",60f91051-9f88-4ea5-b4ce-07fe6280b5fa,"{""en"": {""value"": ""12640-73-2"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,
004d5698-289a-4a2a-a8da-6f53bc1b6959,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,02ece26e-3599-462d-ba4a-b9305e64adda,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,69ecc567-5c26-49b5-b294-f4b2ffb50179,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
00519dcb-27bd-4323-8fae-a384ef0d2f58,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,502b6eff-3d31-46dd-830d-e7b3b90cb197,"[{""uri"": ""http://vocab.getty.edu/aat/300015012"", ""labels"": [{""id"": ""4f367dff-f045-4566-8861-626a19ed4436"", ""value"": ""ink"", ""language_id"": ""en"", ""list_item_id"": ""1f2a382b-d892-4a20-a128-5604e972079e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
005b6bad-02a1-45a7-87ff-b3a2380cf678,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,21b438d4-1ebb-40b9-b777-207d0571deb7,"[{""uri"": ""http://vocab.getty.edu/aat/300011914"", ""labels"": [{""id"": ""77565d40-3b90-4b2d-8a39-299b5b1bd3c9"", ""value"": ""wood"", ""language_id"": ""en"", ""list_item_id"": ""07dbe013-7dcf-4dd7-9df1-e72a9a855da5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,22e9a8cf-93c9-4473-a5ce-cb04184dcc67,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
005cea7e-521d-466f-ba51-bb8e8ddc97de,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,fc98e40b-e53a-41f0-93ea-f0edd5ced2b9,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,b70d3e5c-f6fa-4acc-8237-f26051841fee,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
005d7c1a-d5e1-4077-b029-d6b4fae40a2c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,c47ac3c2-25bc-4b49-9708-9d1636edfd57,"[{""uri"": ""http://vocab.getty.edu/aat/300014190"", ""labels"": [{""id"": ""c50bdf84-3e3f-44fb-8d63-3d1e5844c904"", ""value"": ""photographic paper"", ""language_id"": ""en"", ""list_item_id"": ""089f520f-7c9a-3a45-990f-804584c9d68f"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,130fc07f-57c6-4748-be7c-77e086fcf89d,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
005e101e-0819-489b-88da-57936415e9db,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,155713cd-57ab-4fc6-bb90-13d1d281cf24,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""labels"": [{""id"": ""3f677e18-bd2e-41e5-8c4d-e9863d955b7a"", ""value"": ""pigment"", ""language_id"": ""en"", ""list_item_id"": ""299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
00627050-9c08-4d91-97ba-be0d02bb8bd1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,11a571b8-e66d-44b4-8526-135c98bd20cc,"[{""uri"": ""http://vocab.getty.edu/aat/300246925"", ""labels"": [{""id"": ""29f74936-bd91-4b0b-8e41-1f25c7e68256"", ""value"": ""prepared mixture"", ""language_id"": ""en"", ""list_item_id"": ""431d9904-89b1-33e6-a953-0781ed4d2415"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0065c6bb-f7ea-49ab-ae06-d5668bca685c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,751cccc9-68c3-4b6a-8394-e1ab963147ca,"[{""uri"": ""http://vocab.getty.edu/aat/300014190"", ""labels"": [{""id"": ""c50bdf84-3e3f-44fb-8d63-3d1e5844c904"", ""value"": ""photographic paper"", ""language_id"": ""en"", ""list_item_id"": ""089f520f-7c9a-3a45-990f-804584c9d68f"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,3a88c39b-4fc9-4e33-92dc-2ad94a71ff58,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
006b20d6-f7c3-49ff-9e67-7417f6d4cdf1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,1f18bf19-e7e1-4177-8eca-17ac6e66425b,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,dd6ef1bc-68ba-4c57-96b4-7676662f4979,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
