resourceinstanceid,graphid,graphpublicationid,principaluser_id,person_name_tileid,person_name_name_content,person_name_name_type,person_name_name_language,person_name_nodegroupid,person_name_tile_data
7f59d2a1-08c2-4489-ac96-93d84194a277,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,4a4e760b-1c30-47c1-8e75-63c1b7732a6f,"{""en"": {""value"": ""M. Corzo"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""M. Corzo"", ""direction"": ""ltr""}}}"
973786e7-0420-49c1-8d70-9d03550399f6,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,a78c10b0-0cb6-47d1-8004-71218686da24,"{""en"": {""value"": ""M. Gergen"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""M. Gergen"", ""direction"": ""ltr""}}}"
c6085eaf-ea80-4c3e-8ab2-292e07d2b093,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,e7ba8082-18e9-475b-b1ed-b641230464a3,"{""en"": {""value"": ""R. Navarro"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""R. Navarro"", ""direction"": ""ltr""}}}"
3bba6349-c945-4dbb-a3c3-129dcae30f8a,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,013de114-9ae6-4475-9b6f-eae6b4959e64,"{""en"": {""value"": ""M. Saltzman"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""M. Saltzman"", ""direction"": ""ltr""}}}"
93ac1f93-b1db-4b9a-af73-a964a0e97977,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,87ff3bd7-bc2c-49f6-8636-81384517c812,"{""en"": {""value"": ""Cecily Grzywacz"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Cecily Grzywacz"", ""direction"": ""ltr""}}}"
9d95a87a-3892-4f3b-8870-ba762641d45c,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,d2764cba-04c2-4a98-91ef-92c68041e1e3,"{""en"": {""value"": ""J. Keeney"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""J. Keeney"", ""direction"": ""ltr""}}}"
071fe7c7-535f-4964-a230-c1fc1463f588,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,782048dc-b28d-4c43-bf46-70514e41f7ee,"{""en"": {""value"": ""S. Maekawa"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""S. Maekawa"", ""direction"": ""ltr""}}}"
1a801942-cb23-4bfc-b802-82e996b438f7,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,376e407a-5040-4a25-9dea-c4bbf2ac3963,"{""en"": {""value"": ""M. Komsky"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""M. Komsky"", ""direction"": ""ltr""}}}"
8e581519-3cde-4d54-bb4b-09d76a6aa8c7,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,2eb6336a-b274-4a29-932f-6af595e7640d,"{""en"": {""value"": ""Bettina Leopoldo"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Bettina Leopoldo"", ""direction"": ""ltr""}}}"
c9726863-0112-4770-aeac-c741cc4a9c0e,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,3b46de70-cf07-46ef-9903-52755b0e8023,"{""en"": {""value"": ""Z. Pinney"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Z. Pinney"", ""direction"": ""ltr""}}}"
1b400ae0-8076-4b3c-b6b9-c6732e93d98c,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,c05b1c42-74c9-47ff-bc82-c4b306171586,"{""en"": {""value"": ""A. Wallert"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""A. Wallert"", ""direction"": ""ltr""}}}"
0db8a4af-7ae2-4e57-b404-db0f1471576b,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,7bdee4c7-fa7a-44c9-b2b4-db33c38cd0bc,"{""en"": {""value"": ""Jesus Jimenez"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Jesus Jimenez"", ""direction"": ""ltr""}}}"
2dfdec6a-06f8-4b4d-8fd0-67ebd5c92c48,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,790bab36-3e67-413f-a133-0461bef1404a,"{""en"": {""value"": ""Roberta Renz"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Roberta Renz"", ""direction"": ""ltr""}}}"
78681788-2c10-4c99-a8f9-a6cceec26fdb,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,9535e40c-00f2-4efd-b3fa-ec47fff1e05c,"{""en"": {""value"": ""F. Lambert"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""F. Lambert"", ""direction"": ""ltr""}}}"
97ffe00b-f818-47f9-bd67-0554d24e34b2,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,9c629c57-5e37-449b-9dbf-6193e71a287b,"{""en"": {""value"": ""Dr. Alfred Janata"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""Dr. Alfred Janata"", ""direction"": ""ltr""}}}"
9d10f7ee-eaca-4385-882b-a8b45f411d52,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,55daa0b8-c1fc-455f-91d0-8063657e2468,"{""en"": {""value"": ""T. Kieslich"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""T. Kieslich"", ""direction"": ""ltr""}}}"
3bead1a3-c07e-41a6-a359-0a1038dec4b5,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,9ad8b3ab-b2b1-4c37-a44f-3d970edd55f1,"{""en"": {""value"": ""A. Rothe"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""A. Rothe"", ""direction"": ""ltr""}}}"
adc545a8-f16e-4fbd-adb7-00caeeb37eee,e1d0ea1a-d770-11ef-8c40-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,98872ec9-587b-425e-9c69-af3f1cea5ba9,"{""en"": {""value"": ""N. Agnew"", ""direction"": ""ltr""}}","[""828a2e14-8976-4d99-96d0-aeb1bd4223cc""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",e1d0f244-d770-11ef-8c40-0275dc2ded29,"{""e1d1d63c-d770-11ef-8c40-0275dc2ded29"": [""828a2e14-8976-4d99-96d0-aeb1bd4223cc""], ""e1d1d7ea-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cc64-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1a70c-d770-11ef-8c40-0275dc2ded29"": null, ""e1d1cb88-d770-11ef-8c40-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""e1d1ddda-d770-11ef-8c40-0275dc2ded29"": {""en"": {""value"": ""N. Agnew"", ""direction"": ""ltr""}}}"
