rsci_uuid,READY_dim1_value,READY_dim1_lowestvalue,READY_dim1_highestvalue,READY_dim1_unit,READY_dim1_type,READY_dim1_note,READY_dim2_value,READY_dim2_lowestvalue,READY_dim2_highestvalue,READY_dim2_unit,READY_dim2_type,READY_dim2_note
4045ec83-5b8e-4956-a5d1-122386bcbc1f,,,,,,,,,,,,
cf5730c5-47eb-48fe-8aab-d5a2f26e93ee,,,,,,,,,,,,
78dcd0ab-3236-413c-9660-dcd071ae37ae,,,,,,,,,,,,
5ebe31a8-9f07-4371-b2cc-c4e57331bcf8,,,,,,,,,,,,
0cd4b6df-0582-4edc-86b1-4875c3bf0d0c,,,,,,,,,,,,
78949de1-1796-425d-afcf-cd8dc3c37aa3,,,,,,,,,,,,
0e2cb949-710f-4449-b23f-766ab5fb62f4,,,,,,,,,,,,
da1c2126-29c0-4476-a72d-d91ebe121d1a,,,,,,,,,,,,
71875230-5252-492d-a438-6c7ec8cfcba5,,,,,,,,,,,,
b41ae68b-1fb3-4af0-811e-6d61233e17d3,,,,,,,,,,,,
f2f85b44-c2f5-4b9c-92c9-ff50e27e2ff9,,,,,,,,,,,,
75019656-c0a1-4d33-9690-af902df4e353,,,,,,,,,,,,
0af9e133-3a1d-4b0e-a732-a1a06d95c34a,,,,,,,,,,,,
9863f7c9-2ab3-4e5a-989d-ef5341e56bc0,,,,,,,,,,,,
ecc54ded-b550-46d1-9b94-e34d2a412e8a,,,,,,,,,,,,
a326f953-41fb-453b-81b6-6ec0a2b7cc8d,,,,,,,,,,,,
8f6db659-d542-4de4-a01f-15f19ec13e8c,,,,,,,,,,,,
7b16618c-735e-460a-9406-670f250db1d8,,,,,,,,,,,,
6303e5e3-46cf-435e-9bd2-bad93076f5df,,,,,,,,,,,,
0ae11691-4544-4874-9c0b-0f4ec07ccfee,,,,,,,,,,,,
2c109792-0ca9-401e-a117-5268d723abe4,,,,,,,,,,,,
f02617a4-46ed-422c-a5c4-c74207c8856e,,,,,,,,,,,,
1b489e62-b165-4b38-940c-9a3772013908,,,,,,,,,,,,
509498f8-5c0d-4caa-bb02-de82ff5229d5,,,,,,,,,,,,
f27bae96-24dc-4948-b39d-a908267a4793,,,,,,,,,,,,
8582a394-f542-4637-b3ac-a3bb2503a912,,,,,,,,,,,,
83ed5fbd-8631-4012-ade9-5491ef9389d7,250,,,Gram,Mass,,,,,,,
507507b6-0685-4e90-8168-bfa01493d379,2,,,Unitless (for Count (sum total)),Count (sum total),2 jars,,,,,,
86e029d4-3883-425d-8f75-a7a0ac32adae,1,,,Kilogram,Mass,,,,,,,
df964199-1e77-4edf-ade5-6d6c2681842a,,,,,,,,,,,,
fcd3984c-e81f-49ab-b464-667ffddac95e,,,,,,,,,,,,
b7618ad4-4fb5-46fc-b587-2f6cb5b76dd4,,,,,,,,,,,,
1895250b-4fa9-46c6-9c8c-4ab39a370e8f,,,,,,,,,,,,
5e67f2dc-5594-4459-9e4a-a81d61cf75cd,,,,,,,,,,,,
7a1797db-a713-4d9d-9669-1904786ea346,,,,,,,,,,,,
2ec1f76a-fa76-440e-88c3-721a4bc10bba,,,,,,,,,,,,
28edd834-8f0a-4ac1-bf89-45d411753f75,1,,,Kilogram,Mass,,,,,,,
01b5ee3a-13d0-4533-8066-4699f7e14722,100,,,Gram,Mass,,,,,,,
0bbbcc2e-3901-48d8-bc02-14ebe23d34e8,250,,,Gram,Mass,,,,,,,
2f1b2e51-35e0-4c2d-8052-b621ee41494b,250,,,Gram,Mass,,,,,,,
03d4709e-0cd6-46f6-927c-de2509c06d2d,100,,,Gram,Mass,,,,,,,
bdaf13c8-261f-42fc-889d-1d442ee9eadc,100,,,Gram,Mass,,,,,,,
6819fd45-d608-4a29-ac35-0cfc9e4279f6,250,,,Gram,Mass,,,,,,,
d0d50a7d-6fbf-4d13-9894-6693ffb4b97b,100,,,Gram,Mass,,,,,,,
f6c8f505-e7bf-491c-bb26-ef262c77c7f6,250,,,Gram,Mass,,,,,,,
b52f39d8-a3f2-484a-9ce5-2f78c5e13c1d,250,,,Gram,Mass,,,,,,,
05bb95b9-5702-4a7c-83ec-640785175d27,250,,,Gram,Mass,,,,,,,
ea497f78-4154-4743-9b30-55a946e9f0a8,,,,,,,,,,,,
3615bb18-9b19-47d1-bef9-2ea09d31e40a,100,,,Gram,Mass,,,,,,,
3b2a79e1-9577-43e0-bdf6-2f98ab9c649a,100,,,Gram,Mass,,,,,,,
ef111972-5d1a-489c-8ea4-cad111f80c78,100,,,Gram,Mass,,,,,,,
74545097-46c1-40fa-b9c2-2e1fd54ee7c7,100,,,Gram,Mass,,,,,,,
28d0fde5-b86c-4624-b27d-36131d016802,100,,,Gram,Mass,,,,,,,
027a3493-81d2-4610-917a-7b25df110768,100,,,Gram,Mass,,,,,,,
5e44d1ab-b20f-41c3-ad3a-63c94eda0c63,100,,,Gram,Mass,,,,,,,
aaf24e5a-cc6d-4b1d-b0ef-240c65ed8ff9,100,,,Gram,Mass,,,,,,,
e15f6e05-d688-413f-b4b5-1d0434c0db8a,100,,,Gram,Mass,,,,,,,
1bd36f48-1d37-4f19-983f-02e77c6b1c59,100,,,Gram,Mass,,,,,,,
c06602c5-e503-4492-a08f-afa1f3e1d018,,,,,,,,,,,,
9c95bd28-d466-42a5-84ea-a6b1ee644b4b,,,,,,,,,,,,
ac9b342a-8f02-4c24-b194-669938727055,,,,,,,,,,,,
01adbe09-144b-4bbe-b8db-98edfe6586a0,,,,,,,,,,,,
85005ba7-5d72-4ccf-a8d5-f6862cf36812,,,,,,,,,,,,
c4762f26-538f-44f2-b389-8bc6d2b97be1,,,,,,,,,,,,
44af4b4a-ef6d-4fb8-960e-5e14f1461848,,,,,,,,,,,,
ca6fd900-71a6-4da7-af2c-621025c88425,,,,,,,,,,,,
bde8e4b5-e7f2-4e0a-adf3-877395961cdc,,,,,,,,,,,,
1580f51a-d522-412f-baac-e7a4f027e784,,,,,,,,,,,,
664fcf8c-ab5f-44e5-b6d6-83071e171f7d,,,,,,,,,,,,
2afdb554-3360-4fdf-8f18-fc7c38fc07e0,,,,,,,,,,,,
58633982-297e-4ee0-af5b-ec88bab4da35,,,,,,,,,,,,
a73c2f1d-203a-41d1-aa8c-86c269f11153,,,,,,,,,,,,
54f59271-6aaf-4b25-afc9-f5af9cfa4bcd,,,,,,,,,,,,
2f6cb237-8c0d-49d7-9214-fca719fbc68c,,,,,,,,,,,,
5c6f2e4b-371d-4288-9262-0b6e3bef01d5,,,,,,,,,,,,
83211e9d-2e6c-48d4-8e2e-66282cdf1b97,,,,,,,,,,,,
3acc393a-528a-424e-86f2-80a46ebb8265,1,,,Kilogram,Mass,1 kg in 3 jars,,,,,,
acf01b13-81c3-44ad-b485-b09b726399fe,,,,,,1 kg x 3,,,,,,
1b2d7e92-9bea-4461-b3ea-18e38959869a,,,,,,,,,,,,
9fe608be-70f7-41c5-a007-c1f6b5c19b90,,,,,,,,,,,,
cd7d9ae8-06ef-4d47-9023-fe0d43a9c2ec,100,,,Gram,Mass,,,,,,,
b8fceac6-6bc0-4742-a7d4-13d96a5a0e35,100,,,Gram,Mass,,,,,,,
b62efe2d-0c61-47ee-88cc-59f6b74b875e,,,,,,,,,,,,
ceb72d56-315a-422b-934c-0e2472f18dfe,100,,,Gram,Mass,,,,,,,
81d729a4-bf8c-450a-aee6-652d9e2a391c,100,,,Gram,Mass,,,,,,,
c2cedc72-35bd-495a-b2f1-54b2701e304f,100,,,Gram,Mass,,,,,,,
e32ada56-ffda-41d6-b341-89140020c184,,,,,,,,,,,,
48356971-c031-4b1c-baa8-5df5d67ac042,100,,,Gram,Mass,,,,,,,
65c557e7-3fe3-47d9-9562-d7001b12738f,200,,,Gram,Mass,,,,,,,
98b8dc47-6a84-4421-8167-ccd1d927e07d,,,,,,,,,,,,
87876c94-4716-45fe-a3a3-e562dc671380,100,,,Gram,Mass,,,,,,,
ebbda296-96e6-410e-90cf-8aa18707e324,100,,,Gram,Mass,,,,,,,
627c9640-ec44-4f49-a00a-a2402bec0757,100,,,Gram,Mass,,,,,,,
50b978c0-37c2-43f5-b205-5abe9001dc1a,,,,,,,,,,,,
d7c26b64-5e00-43c4-8d39-2bec3c131d27,,,,,,1 kg x 2,,,,,,
8786e280-4b22-4f6d-8a74-de6a998d15b3,100,,,Gram,Mass,,,,,,,
a0221505-82bd-420b-a890-ef2df955e148,,,,,,,,,,,,
d6242fe6-1f92-42de-b143-d3aa37e12a13,1,,,Kilogram,Mass,,,,,,,
8f679cf4-cb60-4134-bb6f-6e6a1c817a8b,,,,,,,,,,,,
e4fb7017-9972-4642-9b3f-68555ba0bc76,100,,,Gram,Mass,,,,,,,
11f7dafa-4ce8-4df5-aeb9-66b871b3ff48,,,,,,,,,,,,
2337fa5c-0342-4f39-8f81-17f7028e2e20,100,,,Gram,Mass,,,,,,,
58168c98-6f78-4dd6-aadc-b955649682be,,,,,,,,,,,,
486244bb-3dc4-438c-9be4-6734c3fa655e,100,,,Gram,Mass,,,,,,,
1c5c9781-8c3a-4d01-83f3-f8040ef62ab8,100,,,Gram,Mass,,,,,,,
39fe1f2b-e467-4d75-9b35-4b083e7a932b,100,,,Gram,Mass,,,,,,,
40712e44-9252-409d-a567-415f1a3bb2fe,,,,,,,,,,,,
7ac013e3-e6fa-413d-af62-c8493e6a6195,100,,,Gram,Mass,,,,,,,
014c136a-8518-408c-9eda-e3c0117c0597,,,,,,,,,,,,
5f50aab8-dbe5-4c94-9e24-edaa522420f1,100,,,Gram,Mass,,,,,,,
d6fcdf13-f5ad-43a7-8e79-ff98ad8acc25,,,,,,,,,,,,
0d67a2f1-7ec7-483d-89bb-631d9b00eb3b,100,,,Gram,Mass,,,,,,,
f15ca256-2d4d-40e4-8489-91607d149af8,100,,,Gram,Mass,,,,,,,
7f9110f4-d960-43ab-b551-74fbe86c7048,100,,,Gram,Mass,,,,,,,
0d08f8bf-4644-4406-a7fb-9d7d4429df31,,,,,,100 g x 2,,,,,,
138bcbfd-631c-40d8-a3ad-dda9b4ff77f9,100,,,Gram,Mass,,,,,,,
743cb6c2-2eb7-4a21-8f86-2ec9803b747a,1,,,Kilogram,Mass,,,,,,,
2f13c09f-2a17-419a-9baf-243fb7bf9695,,,,,,,,,,,,
d5189fa0-9409-4d34-bad0-e96c15d01b6d,100,,,Gram,Mass,,,,,,,
be781598-fa9e-461b-9835-34b7592e4a2f,,,,,,,,,,,,
43f6bcd2-9ba6-4f35-b6c5-182ed11e9427,,,,,,,,,,,,
8531d0c0-37d1-4a84-9414-17cb7e6f4e7e,,,,,,,,,,,,
1060d2a7-e2ab-4fe6-be1a-04beb995479b,,,,,,,,,,,,
0c73fe17-a96c-438b-b2ab-2bbc4564f976,,,,,,,,,,,,
cedfc561-b09b-460e-805f-40643c740785,,,,,,,,,,,,
1e421080-c889-45af-b794-01481005642f,,,,,,,,,,,,
47f6acbc-14fe-45b9-b227-8e496cb7f6b8,,,,,,,,,,,,
e553d581-830a-4afb-9d69-abb9779c930b,,,,,,,,,,,,
51811100-0ab5-4d61-9f32-2f7cd3524235,,,,,,,,,,,,
baa42b4c-8bee-4e07-ba8e-803921579181,,,,,,,,,,,,
e41f7788-1913-428a-8be7-5089481360e1,,,,,,,,,,,,
69d1009e-a06f-4ba8-9632-a0aab428eaf4,,,,,,,,,,,,
a0d3de44-e38e-48c5-9f92-7f6980f33403,,,,,,,,,,,,
7b62f01e-9988-4af1-9461-e1b50158fe19,,,,,,raw material,,,,,,
630950ae-ab99-482c-ac1d-094b6805efad,,,,,,,,,,,,
a5d72c33-e59d-403b-9442-24cded5c4d2c,,,,,,,,,,,,
45da7cc4-5cfa-4fb9-8b76-ec7392084e37,,,,,,,,,,,,
545eca59-2a9d-4daa-a002-7ce4802bd715,,,,,,,,,,,,
30b76ab8-b4d8-4bc2-98f9-d450baee07dd,,,,,,,,,,,,
03b82316-d59b-4bde-b968-6736f5cdb836,,,,,,,,,,,,
3d3ca121-6e2f-4e7d-a850-be0a66326f96,,,,,,,,,,,,
e250522e-b9b3-4704-8c81-48623d408e18,,,,,,,,,,,,
a84e7ce5-7f6f-4062-a35f-0aa11bce4e76,,,,,,,,,,,,
523c26a7-cc19-419f-a5d8-979d490b14a2,,,,,,,,,,,,
f37fc3c6-1675-4768-a6d0-8211c6977c88,,,,,,,,,,,,
636a7c09-7864-4c90-ad66-f06328eeafbd,,,,,,,,,,,,
249f3da4-7040-4adf-a385-1cd7cb3241c5,,,,,,,,,,,,
c061fc9e-e3bd-438a-8ccc-0e519751e9ae,,,,,,,,,,,,
13f9b91b-22f6-4448-bea1-35a0325c0cc8,,,,,,,,,,,,
47fdb24e-e2ed-443e-84f1-a1233149ad52,,,,,,,,,,,,
cb30251f-d7af-49c4-aaa1-079169184dc1,,,,,,,,,,,,
ab0ba3c1-999b-4c0b-909c-fecdddeb68ee,,,,,,,,,,,,
9e6f5f45-6e3c-49d3-876c-6a8338198a47,,,,,,,,,,,,
b2d028a1-8fc2-495e-8c55-5bf3755d4b82,,,,,,,,,,,,
a766b4b3-3e11-4841-8033-1b95e85663ba,,,,,,,,,,,,
51b83f92-5665-4287-97e1-a2e88df95167,,,,,,,,,,,,
f31bd7e4-02d7-4f81-bf33-573beec5d396,,,,,,,,,,,,
96b463da-0383-4741-bb02-3fe1d2c0455d,,,,,,,,,,,,
82520f8e-b58b-4337-a32c-b4288ef547ab,1,,,Kilogram,Mass,,,,,,,
57092ba8-e53c-4ec9-ab41-0d05e217a61b,,,,,,,,,,,,
ac6f48aa-47d1-4656-b839-76dc1473d4ec,500,,,Gram,Mass,,,,,,,
5c852a4a-e746-4991-b0c0-91e7dba7c6c7,250,,,Gram,Mass,,,,,,,
0cc272d1-7221-4a2a-b06b-5be41e850b17,500,,,Gram,Mass,,,,,,,
12785275-86dc-4885-a7e7-f6810c7472a7,,,,,,8 oz x 2,,,,,,
08f64981-102b-436b-8122-b4efc3ffb195,,,,Gram,Mass,appx. 75 g,,,,,,
84ba272a-2ecd-4982-bcf2-6ba6321a26c8,,,,,,,,,,,,
3be6c037-5596-40e1-a989-d79c6be2eee4,1,,,Pound,Mass,,,,,,,
90e8519c-f843-4b5a-b9d8-a5650778bf47,1,,,Pound,Mass,,,,,,,
7f806e2d-7e5a-443c-9d42-adde8d21bcce,,,,,,,,,,,,
49a6b329-7dcc-49bd-a557-b911641869a3,,,,,,,,,,,,
6d70abb9-16cd-4404-904c-8ef5e9c2cefa,,,,,,,,,,,,
76361d70-a8d6-4c99-967d-457a216dd51a,,,,,,,,,,,,
fcb6105d-3b56-401f-b296-468377192e95,,,,,,,,,,,,
3fee13a0-9c8a-4a32-a744-1c58e0d21889,,,,,,,,,,,,
d5d7f9e0-529c-4431-8b4e-1853fec6d898,,,,,,,,,,,,
e96d2a40-d817-4e37-887e-c64b5ca2eb6d,,,,,,,,,,,,
2108e4ec-ea3f-4e9c-90bf-f98240aeb733,,,,,,,,,,,,
eaeb46ac-bf5d-4ca4-a778-1a6a501afa95,,,,,,,,,,,,
dbf7e266-497e-473c-baaf-aaa663f9a23d,,,,,,,,,,,,
5b7cc9a3-dff3-402a-9531-5779a2237c46,,,,,,,,,,,,
9831fb74-a230-4b4f-b7df-2ed2ff4bf4ca,,,,,,,,,,,,
a4c1ca07-1d70-45e1-b442-77cd4812faa3,,,,,,,,,,,,
ad5a59be-b9cc-4882-be38-0713449618d7,,,,,,,,,,,,
5cb90e3c-f212-4631-8707-68193ba66153,,,,,,,,,,,,
d1525fa1-77fa-4fba-8a1c-b206bb8a860d,,,,,,,,,,,,
c5d1772a-c942-487d-b21d-9186b8ee90d3,,,,,,,,,,,,
3df61331-403f-4bb9-9966-8a50c1ed890a,,,,,,,,,,,,
1fb403fc-fd24-44a6-9760-c755a69c0260,,,,,,,,,,,,
e6f37525-065b-4c82-b4fc-4d25c65b0222,,,,,,,,,,,,
02c47d86-c57d-4f55-bc04-3a56755cd8e6,,,,,,,,,,,,
9f920eff-077e-4ac3-bafa-8b38f56e874f,,,,,,,,,,,,
40e68ecd-9381-4893-b246-d2f4c6a8742f,,,,,,,,,,,,
3c6bb089-ce5d-4d30-838f-a1eda27b83f2,,,,,,,,,,,,
518012c4-8287-4beb-ac95-87fad9f71e3b,,,,,,,,,,,,
08d1dbe5-5792-4d5c-8768-aefd9902700d,,,,,,,,,,,,
af316256-d4fc-460c-9d0a-fb8ae386747b,,,,,,,,,,,,
aa50ada5-a6a2-4791-898e-2f86d0510e5e,,,,,,,,,,,,
cd90d78f-6f2e-46aa-a853-12b1651449c0,,,,,,,,,,,,
5ea42def-3479-4107-b8f6-eec1af7426a8,,,,,,,,,,,,
7d769284-1fe3-4e34-b577-cf958d90e4bc,,,,,,,,,,,,
701f1bc0-9439-4359-9d6c-f370da4e8c1a,,,,,,,,,,,,
b2aa78c8-a30e-4469-9092-93b79b335416,,,,,,,,,,,,
b6009693-2df5-4ee0-a438-43239f5a89dd,,,,,,,,,,,,
1700cb1d-ac89-45f5-8046-6fe101c362de,,,,,,,,,,,,
173e106a-0394-4e90-b598-cad9901529d2,,,,,,,,,,,,
09d5daa7-fbee-4fa0-a16e-5e17b1e92500,,,,,,,,,,,,
0339bdf4-1e21-42da-9939-7a7005454e49,,,,,,,,,,,,
19b42e3e-d66a-46c4-b5af-bee2c85e35ac,,,,,,,,,,,,
e6017b0c-b17b-451a-b478-e6adfde922fb,,,,,,,,,,,,
4189181b-48a7-4aaf-a1e2-c93b509fd001,,,,,,,,,,,,
983321ba-e520-44ed-bdab-0d97c3211a38,,,,,,,,,,,,
ee74243f-e60c-45c3-a2c1-d0f6445fe5dd,,,,,,,,,,,,
7c089ae9-51e0-4a9f-be7b-136be37adaa8,,,,,,,,,,,,
4f8b0409-82b5-43b0-a6cf-b595f012dcf8,,,,,,,,,,,,
d7a886bd-8bad-42ba-94fc-7ea642c777de,,,,,,,,,,,,
3da209d9-3179-4ec8-81bb-329ef8854878,,,,,,,,,,,,
7ed7f6c3-7e56-47d7-8dc6-139008843062,,,,,,,,,,,,
fbf987a8-1904-4cb9-8853-b6e77f7c85f0,,,,,,,,,,,,
bc3625ac-b0c6-4134-b350-ed430e1cae5a,,,,,,,,,,,,
cee79fd0-4cee-43fc-a29a-f226ac3f4889,,,,,,,,,,,,
58f26a73-43fc-49f3-8fff-9c205f07b53a,,,,,,,,,,,,
b2f55d4a-e235-4748-bd8b-f3ada51a23e1,,,,,,,,,,,,
63311008-d59e-4062-811d-79cc3d665ea6,,,,,,,,,,,,
8c26f79c-88a9-4257-a798-3f1866775fb8,,,,,,,,,,,,
f7502645-995b-4a99-a939-b30485373eab,,,,,,,,,,,,
07b9357d-3c14-437d-8b18-e30069e00c11,,,,,,,,,,,,
242c5a86-7e2e-4c99-a18a-c16306f225bd,,,,,,,,,,,,
c8502829-fe13-4ea4-937e-e3764f08830d,,,,,,,,,,,,
9ad61503-d9ca-45a6-b1a5-7f10f65ca665,,,,,,,,,,,,
cbb49864-f35f-4a70-bd2d-b100aadee674,,,,,,,,,,,,
f54a8edd-3e51-4900-bb45-72a388148492,,,,,,,,,,,,
ac8b7eae-419e-4d05-9cb3-6e40481706aa,,,,,,,,,,,,
47f23bc5-8ee4-49be-bafb-d1d37976fec9,,,,,,,,,,,,
a93c9d14-c650-425d-9624-3113e9743b62,,,,,,,,,,,,
6e72512e-a130-4197-9815-d4f800bb6050,,,,,,,,,,,,
d1cfc3ae-a5dc-4e05-a358-28cdfbf4d3df,,,,,,,,,,,,
856e3242-7761-4f16-ad53-42f24a9aad67,,,,,,,,,,,,
0175f298-5982-458b-9cfa-f907662cfc1c,,,,,,,,,,,,
eabcd5a8-156c-44b7-bce3-8b1e11795e4d,,,,,,,,,,,,
4d278531-7e25-4e87-9c30-863107c60dae,,,,,,,,,,,,
bbdc32a6-49ba-4dee-b9e4-16c33e9a5026,,,,,,,,,,,,
b484e65d-df9f-49de-995a-75452e47e482,,,,,,,,,,,,
a431be75-1c8f-4f69-b690-35d62a80e656,,,,,,,,,,,,
f798692b-1d89-488b-a1bd-962a695d2621,,,,,,,,,,,,
90b9f380-93cf-450e-9090-99b381a74c0b,,,,,,,,,,,,
5e4314a0-be3d-47cd-a814-84eab6297f19,,,,,,,,,,,,
0526bab6-7677-4575-8966-ec2555f70488,,,,,,,,,,,,
07f963ec-cda4-48e7-ae9e-272f16ada136,50,,,Milliliter,Volume,,,,,,,
ef90134f-9553-4033-af22-762949b3261b,,,,,,50 mL x 2,,,,,,
f804cb44-f43c-434d-bed3-460c9c2d186f,75,,,Milliliter,Volume,,,,,,,
4aa811b3-16f3-4007-a354-6df674307c74,75,,,Milliliter,Volume,,,,,,,
4d32b648-9066-4ee8-9e96-13c5422fcbdb,75,,,Milliliter,Volume,,,,,,,
f0d3936c-da69-4801-9b39-586acae4577c,75,,,Milliliter,Volume,,,,,,,
f153c83e-26f1-41c1-a46d-68f7b7dc69e9,50,,,Milliliter,Volume,,,,,,,
49aceccf-c4fc-4367-a463-d0219a8db675,50,,,Milliliter,Volume,,,,,,,
8a4a75e8-2607-4979-a8e6-bb5e1837283d,50,,,Milliliter,Volume,,,,,,,
ce22d18e-8ac8-4ab1-a1eb-ded4f070b324,50,,,Milliliter,Volume,,,,,,,
4825cb78-a006-4d2b-b79e-3dc97d0d62a6,50,,,Milliliter,Volume,,,,,,,
965dffb4-1c69-4f67-90c7-455d41053147,,,,,,75 mL x 2,,,,,,
62d1a8ed-865a-4e58-b19c-feacd6cfb882,100,,,Milliliter,Volume,,,,,,,
1c7f770c-cb94-461c-9b94-ad52b24a84be,85,,,Milliliter,Volume,,,,,,,
4f24a58a-ec44-4642-b84b-f8154caf5bb3,1,,,Fluid Ounce (US),Volume,,,,,,,
8cdbe89b-afdb-4fb5-8ce9-7eb14f0e9cfa,74,,,Milliliter,Volume,,,,,,,
41487eba-4a5a-418a-9d90-f3719c96c7f5,74,,,Milliliter,Volume,,,,,,,
f4f1a796-3066-44ba-a8cf-8b4ae27ae31a,85,,,Milliliter,Volume,,,,,,,
709c20fd-63ce-4c9f-b79c-350bdac4ddda,85,,,Milliliter,Volume,,,,,,,
f00eea16-d641-42f5-b70d-c75ece098949,75,,,Milliliter,Volume,,,,,,,
d6df342b-8b05-4336-81d6-a280bef2e94a,75,,,Milliliter,Volume,,,,,,,
d8e21008-8cb2-4d01-8821-7583a42b6429,74,,,Milliliter,Volume,,,,,,,
b40256b7-dd96-44fb-9188-63bf06c37128,75,,,Milliliter,Volume,,,,,,,
8395109a-c698-445c-ab60-83a90bab21fa,75,,,Milliliter,Volume,,,,,,,
759de5cc-7d36-4603-a6c1-8e3b40375920,74,,,Milliliter,Volume,,,,,,,
f9f71add-6205-4b4a-9168-b2e323aa1b26,74,,,Milliliter,Volume,,,,,,,
6ae672d8-2897-49d2-a9ef-35d3411cc135,,,,,,,,,,,,
51d5261c-d47e-411e-8f69-b4b65bf0847c,,,,,,,,,,,,
8e2b9a1e-570e-4d0d-a078-1840df58efeb,8,,,Fluid Ounce (US),Volume,,,,,,,
caa0f6cb-f7c3-4d5a-aa61-7490d748c388,58,,,Milliliter,Volume,,,,,,,
3e4c1190-44b1-48c1-b9bd-3afe3be5dee0,118,,,Milliliter,Volume,,,,,,,
eaa7ccd5-cda4-402c-a05a-4df8aa71c913,74,,,Milliliter,Volume,,,,,,,
4dad1afb-7f4f-4758-8146-a087467face1,75,,,Milliliter,Volume,,,,,,,
c3ddd105-2959-4de4-8a05-a7d8dfb12743,118,,,Milliliter,Volume,,,,,,,
493850b5-779a-4dfb-933f-e32f672536b7,118,,,Milliliter,Volume,,,,,,,
90d24d89-9a63-4d97-9015-a5fea3ce510c,16,,,Fluid Ounce (US),Volume,,,,,,,
c7ed0c6e-954c-4ac2-921a-77f493b9ab18,58,,,Milliliter,Volume,,,,,,,
90137f9b-681f-4217-bb54-40c623fde51a,2,,,Fluid Ounce (US),Volume,,,,,,,
398b8e29-4e3e-4f00-847c-1da4f73c9b2e,50,,,Milliliter,Volume,,,,,,,
b377b5ba-a053-4541-b847-7aa4cc365cb0,,,,,,,,,,,,
9bf8924d-85d4-4f0c-b8da-3b7c739c68b3,,,,,,,,,,,,
7f8c2dcf-639f-4b1d-b507-a1c20da01d9d,74,,,Milliliter,Volume,,,,,,,
c5fc02eb-7e05-4867-8406-ed65150b81ef,100,,,Milliliter,Volume,,,,,,,
350f577a-4b56-4821-b38b-0e114cc967bc,100,,,Gram,Mass,,,,,,,
17fc79fa-b7ab-42b8-bacf-c01e708ba4e9,0.375,,,Liter,Volume,,,,,,,
128045d3-2b0b-400c-9406-c95d92b51fa7,500,,,Milliliter,Volume,,,,,,,
a33841ea-bd0b-43cc-ad06-e89bc7c9832b,500,,,Milliliter,Volume,,,,,,,
810937f5-4926-4e14-887e-d0b03fefe7e9,500,,,Milliliter,Volume,,,,,,,
65ec9fa8-33b5-4d6f-8403-6267074dabd6,250,,,Milliliter,Volume,,,,,,,
c45ce58c-dd8c-4bd2-9ba2-2733a46c3b26,250,,,Milliliter,Volume,,,,,,,
9ae5a76e-0c31-4db2-80ee-d0c3189b0d70,500,,,Milliliter,Volume,,,,,,,
047a3278-19c9-4c84-bcb0-2c759e8640c5,250,,,Milliliter,Volume,,,,,,,
19625a2a-c219-47d0-b446-94282b66d6cb,1,,,Pint (US),Volume,,,,,,,
18694c9d-e3c1-405d-8d77-6d3a5397c6e5,,,,,,,,,,,,
2dd018bd-f8f2-44a0-a51d-df78a872e165,250,,,Milliliter,Volume,,,,,,,
7aed048c-9438-4324-a78e-d888e177a446,75,,,Milliliter,Volume,,,,,,,
2d4e8512-9d8a-4abf-ae51-34bdc5ea1eeb,74,,,Milliliter,Volume,,,,,,,
9aad550d-d269-499f-98eb-ae0afebda6e7,74,,,Milliliter,Volume,,,,,,,
ffcf3b26-aa3e-4961-9d35-1210cb711626,74,,,Milliliter,Volume,,,,,,,
daf602f7-11a8-419b-be05-b2f19d407842,74,,,Milliliter,Volume,,,,,,,
a9560463-5050-4fc7-8161-4b4c4b0fabe2,,,,,,,,,,,,
59e6c2db-c47e-4d93-8ec7-f9f54d4825cc,,,,,,,,,,,,
42ddafb9-1272-4839-b207-b7eef4651fa5,,,,,,,,,,,,
3a16348a-e1ea-4c74-8bc6-3302f5d7b9ae,8,,,Fluid Ounce (US),Volume,,,,,,,
ba7d1a0d-034c-4c3a-ba42-161a537f2223,1,,,Liter,Volume,,,,,,,
cb10a053-1e23-4e1c-81df-f34b6f5422ff,,,,,,50 g x 2,,,,,,
ee96f856-e1cb-4a99-93c3-57236e93ae4d,100,,,Milliliter,Volume,,,,,,,
f4417d03-ea2d-4bc3-af42-8f11385914d9,59,,,Milliliter,Volume,,,,,,,
93fceeac-e5f7-4e56-9a26-df6941e4dd72,,,,,,,,,,,,
fb8f98c5-0734-442b-b609-c8be13418ed5,74,,,Milliliter,Volume,,,,,,,
32814e66-1035-458d-b42a-107f9432e769,,,,,,,,,,,,
f0510a5a-c2da-4371-9ba5-fe5bf3364de3,250,,,Milliliter,Volume,,,,,,,
d87f5c8b-6d2f-4083-87ac-301af64fc08c,4,,,Fluid Ounce (US),Volume,,,,,,,
b99ce5cb-2785-4c7a-b0bd-140a1f3b32bc,250,,,Milliliter,Volume,,,,,,,
346a9b7d-aa22-437d-9cf1-62a41e6bcb00,200,,,Milliliter,Volume,,,,,,,
89a86ecb-1cac-48d7-9ce9-ffdb11bda5e1,,,,,,,,,,,,
18c402d3-a9e5-42f0-85b0-65bc87db0620,,,,,,,,,,,,
4e73fd30-9d77-448a-976a-8afcadb34127,250,,,Milliliter,Volume,,,,,,,
f568f0db-6b68-4583-b158-3d31b86054db,250,,,Milliliter,Volume,,,,,,,
