2501.49	23320.9
2500.78	23686.2
2500.07	21898.5
2499.36	21796.6
2498.64	21961.6
2497.93	21677.3
2497.22	22066.9
2496.51	21937
2495.79	21610.7
2495.08	21901.9
2494.37	21884.4
2493.66	21754.6
2492.94	21989.5
2492.23	22056.1
2491.52	21828.2
2490.8	22049
2490.09	22367.8
2489.38	22126
2488.66	22052.4
2487.95	21782.7
2487.23	21975.3
2486.52	22097.8
2485.81	22094.2
2485.09	22076.7
2484.38	22073.1
2483.66	21957.6
2482.95	22122
2482.23	21936.5
2481.52	22072.9
2480.8	21985.4
2480.09	21953.9
2479.37	22285.9
2478.66	21918.9
2477.94	22264.8
2477.23	21869.9
2476.51	22215.7
2475.79	22114.3
2475.08	21803.5
2474.36	21953.6
2473.65	22145.6
2472.93	21834.8
2472.21	21929
2471.5	22344.2
2470.78	22368.5
2470.06	21974.3
2469.35	22096.3
2468.63	22148.5
2467.91	22423.8
2467.2	22308.7
2466.48	22486.3
2465.76	22092.4
2465.04	22158.5
2464.33	22364
2463.61	22374.3
2462.89	22593.6
2462.17	22339.2
2461.45	22224.2
2460.74	22387.7
2460.02	22412
2459.3	22478
2458.58	22265.6
2457.86	22568.1
2457.14	22341.9
2456.42	22421.7
2455.7	22334.7
2454.99	22400.6
2454.27	22647.2
2453.55	22643.6
2452.83	22653.8
2452.11	22233.3
2451.39	22424.2
2450.67	22406.7
2449.95	22361.4
2449.23	22635.6
2448.51	22215.4
2447.79	22669.9
2447.07	22666.3
2446.35	22621
2445.63	22589.6
2444.9	22683
2444.18	22429.7
2443.46	22648
2442.74	22685.9
2442.02	22834.8
2441.3	22734.1
2440.58	22758.1
2439.86	22699
2439.13	22612.2
2438.41	22871.8
2437.69	22688
2436.97	22878.2
2436.25	22473
2435.52	22857
2434.8	22770.3
2434.08	22655.9
2433.36	22832.1
2432.63	22690.1
2431.91	22907.7
2431.19	23070
2430.46	22706.7
2429.74	23256.1
2429.02	22782.3
2428.29	23082.7
2427.57	22664.4
2426.85	23020
2426.12	23085.4
2425.4	22833
2424.68	23174.6
2423.95	22784.2
2423.23	23029
2422.5	22928.7
2421.78	22717.9
2421.05	23211.1
2420.33	22876.2
2419.6	23107
2418.88	22730.8
2418.15	22699.6
2417.43	22778.6
2416.7	23064.5
2415.98	23143.5
2415.25	23098.4
2414.53	22943.1
2413.8	23201.1
2413.07	22894.3
2412.35	23221.2
2411.62	22900.7
2410.9	23131
2410.17	23099.8
2409.44	23288.7
2408.72	23463.9
2407.99	23308.7
2407.26	22754.6
2406.54	23094.8
2405.81	22967.3
2405.08	23114.9
2404.35	23702.3
2403.63	23011.2
2402.9	23199.8
2402.17	23512.1
2401.44	23164.9
2400.71	23463.3
2399.99	23253.5
2399.26	23332.1
2398.53	23232.2
2397.8	23159.8
2397.07	23183.5
2396.34	23468
2395.62	23395.6
2394.89	23515.3
2394.16	23442.9
2393.43	23164.8
2392.7	23119.9
2391.97	23294.4
2391.24	23427.7
2390.51	23245.7
2389.78	23653.1
2389.05	23388.9
2388.32	23385.1
2387.59	23436.1
2386.86	23350.1
2386.13	23277.9
2385.4	23219.3
2384.67	23489.3
2383.94	23471.9
2383.21	23344.9
2382.48	23341.1
2381.75	23392
2381.02	23634.4
2380.28	23439.2
2379.55	23257.6
2378.82	23363.2
2378.09	23523.4
2377.36	23574.3
2376.63	23515.8
2375.89	23471
2375.16	23617.5
2374.43	23190.2
2373.7	23609.8
2372.97	23455.8
2372.23	23274.5
2371.5	23571
2370.77	23608.1
2370.03	23604.3
2369.3	23409.5
2368.57	23596.6
2367.84	23620.1
2367.1	23520.8
2366.37	23217
2365.63	23077
2364.9	23632
2364.17	23628.2
2363.43	23297.3
2362.7	23579.6
2361.96	23589.4
2361.23	23463
2360.5	23459.2
2359.76	23346.5
2359.03	23859.9
2358.29	23515.8
2357.56	23825
2356.82	23861.9
2356.09	23341.1
2355.35	23473.3
2354.62	23836.7
2353.88	23424.9
2353.14	23597.8
2352.41	23621.2
2351.67	23794
2350.94	23640.7
2350.2	23799.9
2349.46	23891.1
2348.73	23656.3
2347.99	23788.2
2347.25	23499.3
2346.52	23943.4
2345.78	23505.2
2345.04	23691.4
2344.31	23606.1
2343.57	23629.4
2342.83	23801.9
2342.1	23486.1
2341.36	23509.4
2340.62	24020.7
2339.88	23867.7
2339.14	23850.3
2338.41	23656.7
2337.67	23856.1
2336.93	23757.4
2336.19	23469.1
2335.45	23912.1
2334.71	23813.5
2333.98	23917.9
2333.24	23859.8
2332.5	24045.4
2331.76	23892.7
2331.02	24037.6
2330.28	23817.3
2329.54	23718.7
2328.8	23809.5
2328.06	24008.4
2327.32	23936.9
2326.58	24027.6
2325.84	23902.1
2325.1	24154.9
2324.36	23934.8
2323.62	23795.9
2322.88	24035.1
2322.14	23761.1
2321.4	23851.8
2320.66	24144.8
2319.92	23668.6
2319.17	24217.9
2318.43	24213.9
2317.69	23670.5
2316.95	24084.7
2316.21	23945.9
2315.47	23928.5
2314.72	23992
2313.98	24001.6
2313.24	24118.9
2312.5	23886
2311.76	24151.5
2311.01	24147.5
2310.27	24089.7
2309.53	24287.8
2308.79	23974.2
2308.04	24078
2307.3	24087.5
2306.56	24352.7
2305.81	24281.4
2305.07	24062.3
2304.33	24192.8
2303.58	24135.1
2302.84	23862.3
2302.09	24167.5
2301.35	23988.9
2300.61	24294
2299.86	23887
2299.12	23883.1
2298.37	24255.3
2297.63	24305
2296.88	24301.1
2296.14	24203.1
2295.39	23997.8
2294.65	24356.3
2293.9	23788.8
2293.16	24214.1
2292.41	23982.2
2291.67	24233.1
2290.92	24242.5
2290.17	24024.1
2289.43	24315
2288.68	24190.4
2287.94	24508.1
2287.19	24249.5
2286.44	24138.4
2285.7	24161.2
2284.95	24813.4
2284.2	24073
2283.45	24390.4
2282.71	24051.8
2281.96	24502.8
2281.21	24110.8
2280.47	23932.9
2279.72	24330.3
2278.97	24419.9
2278.22	24255.5
2277.47	23903.9
2276.73	24207.5
2275.98	24283.7
2275.23	24025.8
2274.48	24436.1
2273.73	24205
2272.98	24428.1
2272.23	24504.2
2271.49	24099.7
2270.74	23895.5
2269.99	24358.7
2269.24	24461.5
2268.49	24164
2267.74	24160
2266.99	24116
2266.24	24618.9
2265.49	24534.8
2264.74	24357.5
2263.99	24086.9
2263.24	24069.7
2262.49	24318.9
2261.74	24115.1
2260.99	24577.4
2260.24	23920.7
2259.49	24169.8
2258.73	24445.5
2257.98	24481.4
2257.23	24118
2256.48	24659.7
2255.73	24150
2254.98	24492
2254.23	24434.8
2253.47	24271.2
2252.72	24586.3
2251.97	24316.4
2251.22	24604.9
2250.46	24268.6
2249.71	24224.7
2248.96	24220.7
2248.21	24283.2
2247.45	23894
2246.7	24341.6
2245.95	24284.5
2245.19	24572.6
2244.44	24090.8
2243.69	24246.1
2242.93	24507.5
2242.18	24423.8
2241.43	24406.6
2240.67	24402.6
2239.92	24571
2239.16	24301.8
2238.41	24443.6
2237.65	24399.8
2236.9	24435.6
2236.15	24484.6
2235.39	24242.1
2234.64	24423.6
2233.88	24446
2233.13	24428.8
2232.37	24504.2
2231.61	24288.4
2230.86	24549.1
2230.1	24677.4
2229.35	24302.9
2228.59	24457.7
2227.83	24400.7
2227.08	24317.4
2226.32	24207.6
2225.57	24534.1
2224.81	24305.4
2224.05	24327.9
2223.3	24337.1
2222.54	24333.1
2221.78	24553.6
2221.02	24576
2220.27	24743.6
2219.51	24567.9
2218.75	24326.3
2217.99	24388.3
2217.24	24635
2216.48	24261.6
2215.72	24495
2214.96	24240.4
2214.2	24539.7
2213.45	24469.8
2212.69	24399.8
2211.93	24619.9
2211.17	24405
2210.41	24480
2209.65	24871.2
2208.89	24524.7
2208.13	24718.2
2207.37	24516.6
2206.61	24446.8
2205.85	24613.8
2205.09	24596.6
2204.33	24553.1
2203.57	25035.9
2202.81	24255.7
2202.05	24593.6
2201.29	24155.6
2200.53	24440.9
2199.77	24975.8
2199.01	24538
2198.25	24639.1
2197.49	24319.7
2196.73	24631
2195.97	24797.7
2195.2	24465.3
2194.44	24723.9
2193.68	24549.2
2192.92	24768.3
2192.16	24475.5
2191.39	24589.5
2190.63	24821.6
2189.87	24568.3
2189.11	24249.5
2188.34	24442.2
2187.58	24713.5
2186.82	24512.8
2186.06	24390.8
2185.29	24740.6
2184.53	24723.4
2183.77	24876.6
2183	24767.7
2182.24	24527.9
2181.48	24484.6
2180.71	24454.4
2179.95	24502.7
2179.18	24838.9
2178.42	24324.5
2177.66	24542.9
2176.89	24434.2
2176.13	24574.1
2175.36	24713.8
2174.6	24526.7
2173.83	24718.8
2173.07	24623.2
2172.3	24397
2171.54	24680.4
2170.77	24323.6
2170	24450.2
2169.24	25086.1
2168.47	24194.1
2167.71	24855.9
2166.94	24499.4
2166.17	24586.7
2165.41	24765.3
2164.64	24787.3
2163.87	24326.7
2163.11	24570.5
2162.34	24683.8
2161.57	24797.1
2160.81	24519.2
2160.04	24710.7
2159.27	24498.1
2158.5	24494.1
2157.74	24659.4
2156.97	24433.9
2156.2	24612.2
2155.43	24595.1
2154.67	24734.2
2153.9	24495.8
2153.13	24322.6
2152.36	24409.7
2151.59	24444.7
2150.82	24284.6
2150.05	24631.7
2149.28	24653.6
2148.52	24493.6
2147.75	24736.5
2146.98	24784.4
2146.21	24845.3
2145.44	24646.3
2144.67	24499.3
2143.9	24703.1
2143.13	24348.4
2142.36	24500.2
2141.59	24275.4
2140.82	24115.7
2140.05	24501
2139.28	24652.6
2138.5	24648.6
2137.73	24449.9
2136.96	24523.7
2136.19	24338.1
2135.42	24386
2134.65	24343
2133.88	24779.7
2133.1	24749.6
2132.33	24382.8
2131.56	24495.3
2130.79	24374.7
2130.02	24539
2129.24	24444.4
2128.47	24673.3
2127.7	24746.9
2126.93	24587.5
2126.15	24441.1
2125.38	24618.2
2124.61	24640
2123.83	24674.7
2123.06	24192.2
2122.29	24653.6
2121.51	24287.6
2120.74	24283.6
2119.97	24796.4
2119.19	24275.6
2118.42	24581.6
2117.64	24822.9
2116.87	24883.3
2116.09	24659.7
2115.32	24694.4
2114.54	24548.3
2113.77	24557.1
2113	24527.3
2112.22	24665.1
2111.44	24544.9
2110.67	24502.2
2109.89	24652.9
2109.12	24842.2
2108.34	24722
2107.57	24460.2
2106.79	24675.2
2106.01	24903
2105.24	24615.5
2104.46	24547
2103.68	24478.6
2102.91	24448.8
2102.13	24509.1
2101.35	24543.6
2100.58	24475.2
2099.8	24535.5
2099.02	24660.1
2098.24	24617.4
2097.47	24459
2096.69	24583.5
2095.91	24476.6
2095.13	24292.6
2094.36	24455.6
2093.58	24759.9
2092.8	24421.8
2092.02	24880.2
2091.24	24606.3
2090.46	24589.4
2089.68	24277.2
2088.9	24517.1
2088.13	24256.3
2087.35	24188.2
2086.57	24594.7
2085.79	24475.2
2085.01	24458.3
2084.23	24697.9
2083.45	24552.7
2082.67	24587.1
2081.89	24634.3
2081.11	24553.3
2080.33	24613.3
2079.55	24493.9
2078.77	24617.9
2077.98	24255.3
2077.2	24456.1
2076.42	24516.1
2075.64	24281.6
2074.86	24239.2
2074.08	24657.4
2073.3	24794
2072.51	24546.9
2071.73	24325.4
2070.95	24641
2070.17	25110
2069.39	24607.3
2068.6	24603.2
2067.82	24535.2
2067.04	24492.8
2066.26	24501.5
2065.47	24484.7
2064.69	24442.3
2063.91	24361.6
2063.12	24319.3
2062.34	24608.8
2061.56	24438.8
2060.77	24039.2
2059.99	24277.6
2059.2	24324.6
2058.42	24346
2057.64	24367.5
2056.85	24248.7
2056.07	24435.8
2055.28	24393.6
2054.5	24427.7
2053.71	24258
2052.93	24177.6
2052.14	24428.3
2051.36	24640.7
2050.57	24178.2
2049.79	24110.6
2049	24004.7
2048.22	24357
2047.43	24124
2046.64	24094.5
2045.86	24421.2
2045.07	24188.2
2044.28	24324.1
2043.5	23862.3
2042.71	23998.2
2041.92	24311.9
2041.14	24409.5
2040.35	24430.9
2039.56	24185.5
2038.78	24422.7
2037.99	23936.1
2037.2	24351.1
2036.41	24423.2
2035.62	24165.3
