2501.49	51165.5
2500.78	50617.6
2500.07	46030.3
2499.36	46360
2498.64	46633.4
2497.93	46288.9
2497.22	46379.8
2496.51	46779.3
2495.79	46435
2495.08	46553.8
2494.37	46995.3
2493.66	47015.8
2492.94	46797.8
2492.23	47000.6
2491.52	46530.5
2490.8	46509
2490.09	46739.7
2489.38	46900.4
2488.66	46290.4
2487.95	46927.3
2487.23	47325.9
2486.52	47136.3
2485.81	46750.7
2485.09	46939.1
2484.38	46805.6
2483.66	47078
2482.95	46860.5
2482.23	46922.9
2481.52	47083.2
2480.8	46586.2
2480.09	47333.8
2479.37	47116.4
2478.66	47122.8
2477.94	46933.6
2477.23	47303.3
2476.51	47128
2475.79	47385.9
2475.08	47336.3
2474.36	47133.2
2473.65	47586.4
2472.93	47746.3
2472.21	47236.1
2471.5	47577.4
2470.78	47513.9
2470.06	47241.2
2469.35	47401
2468.63	47337.5
2467.91	47692.5
2467.2	47155
2466.48	47175.3
2465.76	47613.7
2465.04	47285.5
2464.33	47779.5
2463.61	47548.9
2462.89	47666.6
2462.17	47895.7
2461.45	47136
2460.74	47991.6
2460.02	47510.6
2459.3	47795.2
2458.58	47884.9
2457.86	47473.7
2457.14	47953
2456.42	48112.2
2455.7	47756.7
2454.99	47707.3
2454.27	47810.8
2453.55	47608.5
2452.83	48420.8
2452.11	48037.8
2451.39	47877.3
2450.67	48439.1
2449.95	48222.9
2449.23	48131.8
2448.51	47888
2447.79	48505
2447.07	48400
2446.35	47767.7
2445.63	48564.8
2444.9	48182.4
2444.18	47924.9
2443.46	48319.4
2442.74	48200.7
2442.02	48220.6
2441.3	48420.8
2440.58	47914
2439.86	48100.3
2439.13	47967.8
2438.41	48264.8
2437.69	48547.9
2436.97	48401.6
2436.25	48490.7
2435.52	48815.1
2434.8	48807.3
2434.08	49145.4
2433.36	48763.8
2432.63	48603.8
2431.91	48886.4
2431.19	49265.8
2430.46	48289.8
2429.74	48738.3
2429.02	48329.5
2428.29	48999
2427.57	49253.6
2426.85	48596.3
2426.12	49113.4
2425.4	49326.5
2424.68	49014.7
2423.95	49117.2
2423.23	48874.6
2422.5	49198
2421.78	49024.4
2421.05	49016.5
2420.33	48939.5
2419.6	49069.6
2418.88	48951.3
2418.15	48971
2417.43	49142.3
2416.7	49106.8
2415.98	50160.2
2415.25	48898
2414.53	48890.1
2413.8	49433.2
2413.07	49507.9
2412.35	49183.1
2411.62	49712.2
2410.9	49662.9
2410.17	49324.4
2409.44	49536.7
2408.72	49955.3
2407.99	50208.6
2407.26	49333.8
2406.54	49394.6
2405.81	49235.3
2405.08	49461.1
2404.35	49631.8
2403.63	49637.6
2402.9	49272.2
2402.17	49346.7
2401.44	49847
2400.71	49536.7
2399.99	49487.5
2399.26	49314.7
2398.53	49141.9
2397.8	49710.6
2397.07	49688.8
2396.34	49612.1
2395.62	49590.4
2394.89	50007.7
2394.16	49821.2
2393.43	49730.9
2392.7	49928.5
2391.97	49084.1
2391.24	49693
2390.51	49822
2389.78	49402.8
2389.05	49805.9
2388.32	50044.4
2387.59	50173.2
2386.86	50137.7
2386.13	49677.7
2385.4	49847.7
2384.67	50127
2383.94	49995.7
2383.21	49714
2382.48	49664.8
2381.75	49656.8
2381.02	49512
2380.28	49955.2
2379.55	49714.7
2378.82	49364.8
2378.09	49848.9
2377.36	50086.8
2376.63	50352
2375.89	50289.2
2375.16	50253.7
2374.43	49794.8
2373.7	50373.9
2372.97	50188.3
2372.23	50398.5
2371.5	50212.9
2370.77	50177.5
2370.03	50019.3
2369.3	50079.3
2368.57	50344
2367.84	50049.5
2367.1	50354.9
2366.37	50183.2
2365.63	49875.1
2364.9	50494
2364.17	50131.5
2363.43	50177.8
2362.7	49965.4
2361.96	50570.1
2361.23	50194.2
2360.5	50281.4
2359.76	50177.9
2359.03	50006.5
2358.29	50012
2357.56	50480.1
2356.82	50295
2356.09	49851.6
2355.35	50645.9
2354.62	50148.1
2353.88	50275.9
2353.14	50376.5
2352.41	50680.9
2351.67	50006.8
2350.94	50270.4
2350.2	50316.6
2349.46	50403.5
2348.73	50666.9
2347.99	50780.8
2347.25	50229.6
2346.52	50615
2345.78	50362.5
2345.04	50544.3
2344.31	50481.8
2343.57	51206.1
2342.83	50872.3
2342.1	51026.7
2341.36	50489.6
2340.62	51023.7
2339.88	50744.3
2339.14	50858
2338.41	50253.6
2337.67	50706
2336.93	50481
2336.19	50499.9
2335.45	50545.8
2334.71	50943.7
2333.98	50258.7
2333.24	50981.3
2332.5	51284.2
2331.76	50464.1
2331.02	50510
2330.28	50907.5
2329.54	50993.9
2328.8	50877.4
2328.06	50909.7
2327.32	51333.9
2326.58	50920.2
2325.84	50898.4
2325.1	51362.9
2324.36	50962.8
2323.62	51319.2
2322.88	50770.7
2322.14	51086.4
2321.4	51429.1
2320.66	50476
2319.92	51304.4
2319.17	51323
2318.43	50748.1
2317.69	51319.8
2316.95	51419.3
2316.21	51114.3
2315.47	51294.7
2314.72	51165
2313.98	50941
2313.24	51619.9
2312.5	50628
2311.76	51589.6
2311.01	51204.1
2310.27	51155.4
2309.53	51214.3
2308.79	51098.3
2308.04	51090
2307.3	51835.2
2306.56	51530.8
2305.81	51495.5
2305.07	51392.9
2304.33	51478.7
2303.58	52035
2302.84	51529.1
2302.09	51601.3
2301.35	51055.3
2300.61	51396.4
2299.86	51320.8
2299.12	51151.2
2298.37	51653.2
2297.63	51080.8
2296.88	51958.6
2296.14	51480.3
2295.39	51190
2294.65	51705
2293.9	51361.2
2293.16	51473.5
2292.41	51612.6
2291.67	51792
2290.92	51837.1
2290.17	51185.2
2289.43	51820.2
2288.68	51717.9
2287.94	51562.1
2287.19	51727.8
2286.44	51679.2
2285.7	51670.8
2284.95	51582
2284.2	51520
2283.45	51699
2282.71	51784.2
2281.96	51869.4
2281.21	51780.7
2280.47	51611.7
2279.72	51255.5
2278.97	51982.7
2278.22	51853.8
2277.47	51738.4
2276.73	51435.9
2275.98	51815
2275.23	51860
2274.48	51597.7
2273.73	52016.7
2272.98	51233.5
2272.23	51705.9
2271.49	51256.8
2270.74	51141.7
2269.99	51667.2
2269.24	51445.2
2268.49	51583.6
2267.74	51335
2266.99	51473.3
2266.24	51998.4
2265.49	52016.5
2264.74	51554.7
2263.99	52159.5
2263.24	51364.6
2262.49	51476.1
2261.74	51694.2
2260.99	52311.8
2260.24	52463.1
2259.49	51988.4
2258.73	51647
2257.98	51838.3
2257.23	51723.3
2256.48	52020.9
2255.73	51759.6
2254.98	51964
2254.23	51596.3
2253.47	51441.6
2252.72	52018.2
2251.97	52355.4
2251.22	51562.5
2250.46	51540.8
2249.71	52037.3
2248.96	51723.2
2248.21	51847.6
2247.45	51825.8
2246.7	51498.6
2245.95	51357.4
2245.19	52318
2244.44	51552.9
2243.69	51544.4
2242.93	51761.6
2242.18	52230.7
2241.43	51718.1
2240.67	52677.7
2239.92	52854.7
2239.16	51798.7
2238.41	52240.9
2237.65	52139.6
2236.9	52263.5
2236.15	52321.2
2235.39	51981.4
2234.64	51800.7
2233.88	52745.7
2233.13	51571.9
2232.37	52172.4
2231.61	52428.6
2230.86	51956.8
2230.1	51710.1
2229.35	51622.2
2228.59	52354.5
2227.83	52054.9
2227.08	52562.1
2226.32	51998.2
2225.57	52465.5
2224.81	52205.8
2224.05	51602.6
2223.3	51633.7
2222.54	52193.3
2221.78	52013
2221.02	51964.9
2220.27	52167.6
2219.51	52119.4
2218.75	52190.1
2217.99	52419
2217.24	52357.6
2216.48	51570.7
2215.72	52300.9
2214.96	51923
2214.2	52257.3
2213.45	52354.2
2212.69	52121.5
2211.93	52600.6
2211.17	52671
2210.41	52240.8
2209.65	52838.1
2208.89	52105
2208.13	52241.3
2207.37	52351.3
2206.61	52448
2205.85	52307.7
2205.09	52483.4
2204.33	52395.8
2203.57	52729.2
2202.81	52312.8
2202.05	51843.9
2201.29	51690.7
2200.53	52944.4
2199.77	51870.9
2199.01	51901.8
2198.25	52550.3
2197.49	52528.5
2196.73	52283.4
2195.97	52471.8
2195.2	52345
2194.44	52730.3
2193.68	52235.9
2192.92	52463.5
2192.16	52769.9
2191.39	52459.4
2190.63	52411.4
2189.87	52192.9
2189.11	52341.7
2188.34	52005.3
2187.58	52390
2186.82	52696
2186.06	52399
2185.29	52495.2
2184.53	51818.3
2183.77	52766.1
2183	52430
2182.24	52722.5
2181.48	52491.3
2180.71	52521.9
2179.95	52316.9
2179.18	52321.4
2178.42	51658.5
2177.66	51702.3
2176.89	52374
2176.13	52378.4
2175.36	52644.4
2174.6	52452.7
2173.83	52457.1
2173.07	51703.5
2172.3	52426.8
2171.54	51608.1
2170.77	52500.9
2170	52204.9
2169.24	52170.2
2168.47	52448.9
2167.71	52192.2
2166.94	52353.2
2166.17	52422.9
2165.41	52414.3
2164.64	52196.9
2163.87	52318.7
2163.11	52362.3
2162.34	52079.8
2161.57	51627.9
2160.81	52101.7
2160.04	52210.4
2159.27	51993.3
2158.5	52375.6
2157.74	51989.2
2156.97	51824.3
2156.2	51347
2155.43	52119.7
2154.67	52176.2
2153.9	51607.9
2153.13	52002.8
2152.36	51812
2151.59	52258.8
2150.82	52042.1
2150.05	52683.7
2149.28	52597
2148.52	52172.3
2147.75	52423.7
2146.98	52116.1
2146.21	52302.4
2145.44	52475.7
2144.67	51908.4
2143.9	52471.3
2143.13	51566.6
2142.36	51999.5
2141.59	51523.6
2140.82	51839.6
2140.05	51623.4
2139.28	51822.5
2138.5	52293.9
2137.73	52233.4
2136.96	52121
2136.19	52527.3
2135.42	52687.2
2134.65	52380.3
2133.88	52125.4
2133.1	52000.2
2132.33	52224.8
2131.56	52332.7
2130.79	52246.4
2130.02	51836.3
2129.24	52630.4
2128.47	52142.8
2127.7	52431.8
2126.93	52397.3
2126.15	52699.1
2125.38	52302.3
2124.61	52047.9
2123.83	52168.6
2123.06	52276.4
2122.29	51996.2
2121.51	52543.4
2120.74	52082.4
2119.97	52009.2
2119.19	52142.7
2118.42	52198.7
2117.64	51789.6
2116.87	52349.2
2116.09	51785.4
2115.32	51970.5
2114.54	51974.8
2113.77	52185.5
2113	52035
2112.22	51884.5
2111.44	51837.2
2110.67	51751.2
2109.89	52529.2
2109.12	52082.1
2108.34	52382.9
2107.57	52155.1
2106.79	52301.1
2106.01	52356.8
2105.24	52232.2
2104.46	52713
2103.68	52588.3
2102.91	52244.9
2102.13	52365
2101.35	52703.8
2100.58	52090.2
2099.8	52403.3
2099.02	52420.3
2098.24	52051.5
2097.47	52017.1
2096.69	52111.4
2095.91	51665.6
2095.13	51657.1
2094.36	52252.5
2093.58	51768.4
2092.8	52556.4
2092.02	52432
2091.24	52603.1
2090.46	52132.2
2089.68	52097.8
2088.9	51614.2
2088.13	51888
2087.35	52084.7
2086.57	51601.4
2085.79	52247
2085.01	52469.2
2084.23	51973.2
2083.45	51618.4
2082.67	51622.7
2081.89	52255
2081.11	51490.2
2080.33	51725.1
2079.55	52228.9
2078.77	52591.7
2077.98	51340.8
2077.2	51357.9
2076.42	51400.5
2075.64	51916.8
2074.86	52407.3
2074.08	52117.1
2073.3	52070
2072.51	52074.2
2071.73	51797
2070.95	51967.4
2070.17	52009.9
2069.39	52244.1
2068.6	52235.4
2067.82	51600.6
2067.04	51898.7
2066.26	52120
2065.47	51689.8
2064.69	51540.8
2063.91	51187.5
2063.12	51370.4
2062.34	51259.8
2061.56	52119.1
2060.77	51395.9
2059.99	51578.7
2059.2	51047.1
2058.42	51395.7
2057.64	51183.2
2056.85	51544.4
2056.07	52122.2
2055.28	52228.2
2054.5	51850
2053.71	51420.9
2052.93	51934.6
2052.14	51671.3
2051.36	51357
2050.57	51412.2
2049.79	51556.4
2049	50809.6
2048.22	51259.2
2047.43	50919.9
2046.64	50975
2045.86	50139.8
2045.07	50691
2044.28	51064
2043.5	51068.2
2042.71	51453.8
2041.92	51000.4
2041.14	51373.1
2040.35	51161.3
2039.56	51279.8
2038.78	51245.8
2037.99	50856.3
2037.2	51165.3
2036.41	51207.5
2035.62	51211.7
2034.84	50746.3
2034.05	50737.9
2033.26	50907
2032.47	51101.5
2031.68	50801.3
2030.89	51388.7
2030.11	51114
2029.32	50877.3
2028.53	51249
2027.74	50784.3
2026.95	50775.8
2026.16	50818
2025.37	50429.6
2024.58	50750.4
2023.79	50450.8
2023	51024.7
2022.21	50990.8
2021.42	51108.9
2020.63	51252.2
2019.84	51256.3
2019.05	51159.2
2018.26	50531
2017.47	50724.9
2016.68	50754.4
2015.88	50354.1
2015.09	50724.8
2014.3	50716.3
2013.51	50354.1
2012.72	50926.7
2011.93	50754.1
2011.13	51162.3
2010.34	50977
2009.55	50728.7
2008.76	51250.2
2007.96	50535.1
2007.17	50589.7
2006.38	50808.3
2005.59	51039.5
2004.79	50602.2
2004	50644.2
2003.21	50333.2
2002.41	50627.3
2001.62	50921.2
2000.83	50408.8
2000.03	50677.5
1999.24	50996.5
1998.44	50937.6
1997.65	50475.8
1996.86	50454.8
1996.06	50496.7
1995.27	51016.8
1994.47	50668.6
1993.68	50748.2
1992.88	50500.7
1992.09	50404.2
1991.29	50722.7
1990.5	50739.4
1989.7	50818.9
1988.9	50496.2
1988.11	50563.2
1987.31	50353.7
1986.52	50370.4
1985.72	50902
1984.92	50529.3
1984.13	50608.8
1983.33	50889
1982.53	50729.9
1981.74	50959.8
1980.94	50211.1
1980.14	50516.3
1979.35	50771.2
1978.55	50838
1977.75	49889.1
1976.95	50043.7
1976.16	50486.6
1975.36	50052
1974.56	50043.7
1973.76	50574
1972.96	50289.9
1972.16	50519.5
1971.37	50273.1
1970.57	50452.5
1969.77	50231.2
1968.97	50160.2
1968.17	49914.1
1967.37	50331.1
1966.57	50310.2
1965.77	50276.7
1964.97	49955.7
1964.17	50672.5
1963.37	50064
1962.57	49943.1
1961.77	50109.7
1960.97	50038.8
1960.17	49893
1959.37	49734.8
1958.57	49838.8
1957.77	49892.9
1956.97	50121.7
1956.17	49976
1955.36	50055
1954.56	49871.9
1953.76	49826.1
1952.96	50117.1
1952.16	50208.5
1951.36	50150.2
1950.55	49780.3
1949.75	50270.5
1948.95	49701.3
1948.15	49805.1
1947.34	49672.1
1946.54	49800.8
1945.74	50452.5
1944.94	50020.7
1944.13	49788.2
1943.33	49232.1
1942.53	49671.9
1941.72	49725.8
1940.92	49431.3
1940.11	49311.1
1939.31	50024.2
1938.51	49195
1937.7	49559.8
1936.9	49389.8
1936.09	48896.8
1935.29	49510
1934.48	49588.6
1933.68	49667.3
1932.87	49683.8
1932.07	49340.1
1931.26	49381.5
1930.46	49137.3
1929.65	49600.7
1928.85	49716.5
1928.04	49224.2
1927.23	49253.2
1926.43	49257.3
1925.62	49100.2
1924.81	49278
1924.01	49418.5
1923.2	49484.5
1922.39	49277.9
1921.59	49182.9
1920.78	48976.4
1919.97	49476
1919.17	48848.4
1918.36	49422.3
1917.55	48980.6
1916.74	49145.7
1915.93	49026
1915.13	48943.5
1914.32	48972.4
1913.51	49063.1
1912.7	48844.6
1911.89	49195
1911.08	48927.1
1910.28	48374.9
1909.47	48403.9
1908.66	48642.9
1907.85	48165.2
1907.04	48824.2
1906.23	48507.2
1905.42	49067.1
1904.61	48972.4
1903.8	48729.6
1902.99	48795.5
1902.18	48774.9
1901.37	48482.9
1900.56	48499.4
1899.75	48626.9
1898.94	49124.4
1898.13	48499.6
1897.31	48232.5
1896.5	48433.9
1895.69	49017.4
1894.88	48171.2
1894.07	48976.2
1893.26	48007.1
1892.45	48565.6
1891.63	48311.1
1890.82	48660
1890.01	48541.1
1889.2	48335.9
1888.38	48303.2
1887.57	48578
1886.76	48434.5
1885.95	47897.4
1885.13	48651.9
1884.32	48360.9
1883.51	48156
1882.69	48221.6
1881.88	48557.6
1881.06	48131.6
1880.25	48099
1879.44	48017.1
1878.62	48696.8
1877.81	48160.6
1876.99	48459.4
1876.18	48070.7
1875.36	48197.6
1874.55	48005.4
1873.73	48304
1872.92	48676.2
1872.1	48385.8
1871.29	48083.4
1870.47	48308.2
1869.66	48471.7
1868.84	48279.7
1868.02	47781.3
1867.21	47908
1866.39	48304.2
1865.58	48283.8
1864.76	47834.8
1863.94	48120.6
1863.13	48430.8
1862.31	48349.1
1861.49	47949.4
1860.67	48210.4
1859.86	47749.6
1859.04	47961.8
1858.22	47929.2
1857.4	48080.1
1856.59	47974.1
1855.77	48173.8
1854.95	47921.3
1854.13	47583.2
1853.31	47501.9
1852.49	48006.9
1851.68	47913.3
1850.86	47502.2
1850.04	47591.9
1849.22	47486.2
1848.4	47612.4
1847.58	47457.9
